Address                                            ,latitude           ,longitude           ,casino_control_counties,Tribe Name                                                                            ,TribeDividend,SeatsSlots ,Open_Date ,SquareFeetGaming ,RenovationDate ,Revenue_FY23   ,Cost,ID,State,Casino_Name
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,25023,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,9003,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,25013,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,25015,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,9001,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,25025,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,25009,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,33005,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,9005,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,25005,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,25027,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,44001,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,50025,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,9009,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,33015,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,44005,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,25001,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,25003,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
350 Trolley Line Blvd Mashantucket CT 06338        ,41.4717228,-71.9576205,25021,Mashantucket Pequot Indian Tribe                                                      ,,5500,1992,344000,          2005 ,91.0, 700000000,107,CT,Foxwoods Resort & Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,33011,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,25011,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,25007,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,25017,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,25023,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,36119,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,25013,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,36027,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,25015,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,9001,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,25025,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,36079,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,25009,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,33005,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,9005,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,25005,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,25027,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,44001,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,50025,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,9009,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,44005,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,25001,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,25003,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
1 Mohegan Sun Blvd Uncasville CT 06382             ,41.49236055,-72.08971323978389,25021,Mohegan Tribe of Indians of Connecticut                                               ,,6500,1996,364000,          2016 ,598.96, 600000000,108,CT,Mohegan Sun Casino
500 SW 177th Ave Miami FL 33194                    ,25.7634818,-80.48456225449016,12085,Miccosukee Tribe of Indians of Florida                                                ,,1800,1999,70000,          2024 ,21.1,  45000000,109,FL,Miccosukee Resort & Gaming
500 SW 177th Ave Miami FL 33194                    ,25.7634818,-80.48456225449016,12093,Miccosukee Tribe of Indians of Florida                                                ,,1800,1999,70000,          2024 ,21.1,  45000000,109,FL,Miccosukee Resort & Gaming
500 SW 177th Ave Miami FL 33194                    ,25.7634818,-80.48456225449016,12043,Miccosukee Tribe of Indians of Florida                                                ,,1800,1999,70000,          2024 ,21.1,  45000000,109,FL,Miccosukee Resort & Gaming
500 SW 177th Ave Miami FL 33194                    ,25.7634818,-80.48456225449016,12051,Miccosukee Tribe of Indians of Florida                                                ,,1800,1999,70000,          2024 ,21.1,  45000000,109,FL,Miccosukee Resort & Gaming
500 SW 177th Ave Miami FL 33194                    ,25.7634818,-80.48456225449016,12099,Miccosukee Tribe of Indians of Florida                                                ,,1800,1999,70000,          2024 ,21.1,  45000000,109,FL,Miccosukee Resort & Gaming
500 SW 177th Ave Miami FL 33194                    ,25.7634818,-80.48456225449016,12071,Miccosukee Tribe of Indians of Florida                                                ,,1800,1999,70000,          2024 ,21.1,  45000000,109,FL,Miccosukee Resort & Gaming
500 SW 177th Ave Miami FL 33194                    ,25.7634818,-80.48456225449016,12111,Miccosukee Tribe of Indians of Florida                                                ,,1800,1999,70000,          2024 ,21.1,  45000000,109,FL,Miccosukee Resort & Gaming
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12015,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12083,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12053,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12017,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12127,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12071,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12069,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12117,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12119,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12097,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12055,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12093,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12027,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12043,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12049,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12051,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12075,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12115,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
5223 Orient Rd Tampa FL 33610                      ,27.9627994,-82.3729934,12095,Seminole Tribe of Florida                                                             ,128000.0,5000,2000,190000,          2019 ,237.7, 519000000,110,FL,Seminole Hard Rock Hotel & Casino - Tampa
