Address                                            ,latitude           ,longitude           ,casino_control_counties,Tribe Name                                                                            ,TribeDividend,SeatsSlots ,Open_Date ,SquareFeetGaming ,RenovationDate ,Revenue_FY23   ,Cost,ID,State,Casino_Name
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,48097,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40087,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40027,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40131,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40077,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40085,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,48181,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40083,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40023,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40099,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40127,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40137,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40145,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40091,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40111,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40117,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40095,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40019,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40017,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40049,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40143,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40097,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40119,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40147,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40135,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40067,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40021,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40051,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40061,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40013,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40103,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40047,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
220 N Muskogee Ave Wewoka OK 74884                 ,35.16012650406329,-96.49067162573024,40073,Seminole Nation of Oklahoma                                                           ,,50,1995,3424,               ,0.5063672922,          ,379,OK,Wewoka Trading Post
Sasakwa OK 74867                                   ,34.9486951,-96.525289,48337,Seminole Nation of Oklahoma                                                           ,,236,1989,16000,               ,2.390053619,          ,380,OK,Seminole Nation Rivermist Casino
Sasakwa OK 74867                                   ,34.9486951,-96.525289,40113,Seminole Nation of Oklahoma                                                           ,,236,1989,16000,               ,2.390053619,          ,380,OK,Seminole Nation Rivermist Casino
Sasakwa OK 74867                                   ,34.9486951,-96.525289,40037,Seminole Nation of Oklahoma                                                           ,,236,1989,16000,               ,2.390053619,          ,380,OK,Seminole Nation Rivermist Casino
