Address                                            ,latitude           ,longitude           ,casino_control_counties,Tribe Name                                                                            ,TribeDividend,SeatsSlots ,Open_Date ,SquareFeetGaming ,RenovationDate ,Revenue_FY23   ,Cost,ID,State,Casino_Name
Naytahwaush MN 56566                               ,47.2627371,-95.6261409,27097,White Earth Nation                                                                    ,,5,          ,                 ,               ,1.0,          ,183,MN,McArthur's Village Store Inc.
Naytahwaush MN 56566                               ,47.2627371,-95.6261409,27027,White Earth Nation                                                                    ,,5,          ,                 ,               ,1.0,          ,183,MN,McArthur's Village Store Inc.
Naytahwaush MN 56566                               ,47.2627371,-95.6261409,27111,White Earth Nation                                                                    ,,5,          ,                 ,               ,1.0,          ,183,MN,McArthur's Village Store Inc.
Naytahwaush MN 56566                               ,47.2627371,-95.6261409,27107,White Earth Nation                                                                    ,,5,          ,                 ,               ,1.0,          ,183,MN,McArthur's Village Store Inc.
Naytahwaush MN 56566                               ,47.2627371,-95.6261409,27057,White Earth Nation                                                                    ,,5,          ,                 ,               ,1.0,          ,183,MN,McArthur's Village Store Inc.
Ogema MN 56569                                     ,47.1040932,-95.9255358,46109,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27113,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,38097,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27155,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,38077,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27089,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27051,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27167,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27041,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27149,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27121,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27153,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,38073,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27159,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27021,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27125,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27007,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,38017,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27135,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,38035,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ogema MN 56569                                     ,47.1040932,-95.9255358,27057,White Earth Nation                                                                    ,,4,     2022 ,                 ,               ,1.0,          ,184,MN,M&W Service of White Earth
Ponsford MN 56575                                  ,46.9699582,-95.3838664,27035,White Earth Nation                                                                    ,,22,     2009 ,                 ,               ,1.0,          ,185,MN,Backwoods ICL LLC dba Ice Cracking Lodge
