Address                                            ,latitude           ,longitude           ,casino_control_counties,Tribe Name                                                                            ,TribeDividend,SeatsSlots ,Open_Date ,SquareFeetGaming ,RenovationDate ,Revenue_FY23   ,Cost,ID,State,Casino_Name
1444 US-131 Petoskey MI 49770                      ,45.36170957909764,-84.97095452098179,26085,Little Traverse Bay Band of Odawa Indians                                             ,,1000,     2007 ,           50000 ,               ,500.0,          ,143,MI,Odawa Casino Resort
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,18039,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,18033,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26127,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,18151,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26145,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,18113,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26155,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,18141,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26073,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26133,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26057,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26121,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26059,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26091,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,18087,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26117,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,18091,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26111,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26107,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26149,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26045,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26021,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,18099,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,18149,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26105,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26027,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,39171,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26065,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,18003,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26075,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26035,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26123,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,18183,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26023,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26037,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,26085,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
1123 129th Ave Wayland MI 49348                    ,42.6303661,-85.6612775,18085,Match-E-Be-Nash-She-Wish Band of Potawatomi Indians                                   ,,2500,     2011 ,          156000 ,          2021 ,45.0, 400000000,144,MI,Gun Lake Casino
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,18039,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26081,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,18033,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26161,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,39137,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26127,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26145,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,18113,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26155,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,18151,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,18141,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26073,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,39069,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26139,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,39125,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26057,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26121,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26091,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,18087,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26117,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26159,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,39095,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26093,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26111,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,39039,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26107,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,18179,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26049,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26021,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,18099,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,18169,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,39161,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,39051,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,18001,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26115,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26027,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,18069,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,39171,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26065,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,18003,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26067,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26075,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26123,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,18183,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,26037,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
11177 E Michigan Ave Battle Creek MI 49014         ,42.3133591,-85.1695841,18085,Nottawaseppi Huron Band of Potawatomi                                                 ,,2680,     2009 ,          107000 ,          2012 ,20.2, 300000000,145,MI,Firekeepers
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,26081,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,18033,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,18151,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,18131,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,18113,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,18017,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,18067,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,26015,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,18089,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,26139,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,26121,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,26059,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,18073,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,18015,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,18087,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,18181,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,26117,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,18091,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,39039,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,18179,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,18111,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
Dowagiac MI 49047                                  ,41.9824681,-86.1088809,26045,Pokagon Band of Potawatomi Indians of Michigan and Indiana                            ,,404,     2013 ,           12000 ,               ,21.56750484,          ,146,MI,Four Winds Casino Dowagiac
